    date          smb          hml        mktrf          rf          umd
20090804     0.004400     0.008500     0.003200     0.00001    -0.013300
20090805    -0.011000     0.017200    -0.003000     0.00001    -0.014700
20090806    -0.009900     0.000600    -0.006200     0.00001    -0.005300
20090807     0.009900     0.011900     0.014400     0.00001    -0.011400
20090810     0.004900     0.002600    -0.003200     0.00001    -0.007000
20090811    -0.000800    -0.011500    -0.012500     0.00001     0.016100
20090812     0.004300     0.005500     0.012100     0.00001    -0.007700
20090813    -0.003000     0.011000     0.007300     0.00001    -0.015900
20090814    -0.012000    -0.002800    -0.009700     0.00001     0.003100
20090817    -0.001100    -0.017000    -0.024600     0.00001     0.020000
20090818     0.004700     0.013100     0.011100     0.00001    -0.010700
20090819     0.004300    -0.004000     0.007200     0.00001     0.001600
20090820    -0.000400     0.008500     0.010000     0.00001    -0.007600
20090821     0.003500     0.006800     0.018300     0.00001    -0.010300
20090824     0.000800    -0.002700    -0.000900     0.00001    -0.003500
20090825     0.001800     0.006600     0.002700     0.00001     0.001800
20090826     0.001400     0.001200    -0.000100     0.00001     0.000600
20090827    -0.001500     0.005300     0.002100     0.00001    -0.008100
20090828    -0.003700     0.005400    -0.001900     0.00001    -0.006400
20090831    -0.004700    -0.006300    -0.008600     0.00001     0.008300
20090901     0.000900    -0.020200    -0.021500     0.00000     0.016700
20090902     0.001400    -0.007100    -0.002800     0.00000     0.003400
20090903     0.000300     0.010900     0.009300     0.00000    -0.008700
20090904     0.002500     0.002600     0.013100     0.00000    -0.006800
20090908     0.002000     0.001000     0.008800     0.00000    -0.005800
20090909     0.008100     0.006900     0.009000     0.00000    -0.004600
20090910     0.004600     0.009400     0.010800     0.00000    -0.009500
20090911     0.001400    -0.000800    -0.001000     0.00000    -0.007900
20090914     0.000900     0.006500     0.006500     0.00000    -0.009400
20090915     0.005700     0.005800     0.004400     0.00000    -0.011100
20090916     0.004200     0.013000     0.015500     0.00000    -0.017400
20090917    -0.000600    -0.003300    -0.003000     0.00000     0.002000
20090918     0.001000    -0.001900     0.002300     0.00000     0.002000
20090921    -0.001600    -0.006600    -0.002700     0.00000     0.007000
20090922    -0.000800     0.015100     0.006600     0.00000    -0.012200
20090923     0.001400    -0.009000    -0.010000     0.00000     0.005600
20090924    -0.006500    -0.013200    -0.010700     0.00000     0.010500
20090925     0.001800    -0.005100    -0.006400     0.00000     0.000600
20090928     0.003700     0.010400     0.017900     0.00000    -0.002200
20090929    -0.000500     0.003600    -0.001200     0.00000    -0.000700
20090930    -0.005500    -0.006300    -0.004000     0.00000     0.006300
20091001    -0.006100    -0.013800    -0.026300     0.00000     0.006000
20091002    -0.003200    -0.001500    -0.004900     0.00000     0.001800
20091005     0.000800     0.018300     0.015400     0.00000    -0.003000
20091006     0.005400     0.002500     0.014200     0.00000     0.003800
20091007    -0.003700     0.005600     0.002800     0.00000    -0.001400
20091008     0.003100     0.003400     0.008200     0.00000    -0.001800
20091009     0.005900    -0.002300     0.005900     0.00000     0.000700
20091012    -0.005200     0.003300     0.003600     0.00000    -0.002200
20091013     0.001200    -0.001900    -0.002200     0.00000     0.001800
20091014     0.000400     0.011200     0.017300     0.00000     0.002500
20091015    -0.002400    -0.004600     0.003500     0.00000     0.000700
20091016    -0.000100    -0.012700    -0.008200     0.00000    -0.000700
20091019     0.000800     0.000200     0.009200     0.00000     0.003900
20091020    -0.007000    -0.005000    -0.006900     0.00000     0.000500
20091021    -0.000800    -0.005400    -0.009000     0.00000     0.003100
20091022     0.000300     0.006500     0.010500     0.00000    -0.004600
20091023    -0.008000    -0.010200    -0.012300     0.00000     0.001800
20091026     0.000100    -0.013600    -0.012000     0.00000     0.001800
20091027    -0.006200    -0.006100    -0.005100     0.00000    -0.015300
20091028    -0.015000    -0.014000    -0.021600     0.00000    -0.019600
20091029    -0.002400     0.016500     0.022000     0.00000     0.012400
20091030    -0.000800    -0.018700    -0.028000     0.00000    -0.002300
20091102    -0.007900    -0.003200     0.005400     0.00000     0.004900
20091103     0.010400     0.007500     0.004500     0.00000     0.007600
20091104    -0.010400    -0.004900     0.000300     0.00000     0.001200
20091105     0.011500     0.006200     0.020700     0.00000     0.006000
20091106    -0.002400    -0.004600     0.002400     0.00000    -0.000900
20091109    -0.004200     0.013600     0.021700     0.00000     0.006100
20091110    -0.007900    -0.000700    -0.000500     0.00000     0.003200
20091111     0.003000     0.003300     0.005200     0.00000     0.000600
20091112    -0.008800    -0.007500    -0.011200     0.00000    -0.003300
20091113     0.003500    -0.000500     0.006100     0.00000     0.006100
20091116     0.012900     0.001900     0.015400     0.00000     0.003600
20091117    -0.002200    -0.000400     0.001400     0.00000    -0.001800
20091118    -0.004800     0.004500    -0.001300     0.00000    -0.004000
20091119    -0.007800    -0.005800    -0.013900     0.00000    -0.008500
20091120     0.002000    -0.004700    -0.003300     0.00000    -0.006700
20091123     0.003900    -0.000900     0.013000     0.00000    -0.000800
20091124    -0.001100    -0.004200    -0.000900     0.00000    -0.004700
20091125    -0.004200     0.001200     0.004700     0.00000     0.004000
20091127    -0.005500    -0.007800    -0.017400     0.00000    -0.005200
20091130    -0.003900     0.007500     0.002800     0.00000    -0.001800
20091201     0.006200    -0.002800     0.012800     0.00000     0.005600
20091202     0.010300    -0.003000     0.001800     0.00000     0.002700
20091203    -0.002700    -0.003300    -0.008600     0.00000    -0.002700
20091204     0.015400     0.007600     0.007000     0.00000    -0.001700
20091207     0.005100    -0.002600    -0.001500     0.00000    -0.002500
20091208     0.000500    -0.001400    -0.009700     0.00000     0.000000
20091209    -0.002000     0.000000     0.003200     0.00000     0.003500
20091210    -0.009500    -0.000900     0.005000     0.00000     0.002700
20091211     0.002900     0.004700     0.004300     0.00000    -0.005400
20091214     0.006400     0.003500     0.008000     0.00000     0.010100
20091215     0.003100    -0.005900    -0.004800     0.00000     0.001400
20091216     0.004500     0.007200     0.001900     0.00000     0.007300
20091217     0.002400    -0.003400    -0.011800     0.00000    -0.002900
20091218     0.002200     0.002400     0.006800     0.00000    -0.000800
20091221     0.001600     0.003300     0.010300     0.00000     0.004100
20091222     0.005800    -0.001100     0.004300     0.00000     0.002600
20091223     0.009200    -0.003800     0.003600     0.00000     0.007600
20091224    -0.000900     0.001900     0.005100     0.00000     0.002500
20091228    -0.001100    -0.002800     0.000800     0.00000    -0.001700
20091229     0.001000    -0.000900    -0.000900     0.00000    -0.003800
20091230    -0.000700    -0.000900     0.000000     0.00000    -0.000900
20091231    -0.002000     0.003200    -0.009900     0.00000     0.000500
20100104     0.005800     0.011200     0.016900     0.00000     0.006700
20100105    -0.005900     0.012100     0.003100     0.00000     0.006500
20100106    -0.002500     0.005100     0.001300     0.00000    -0.000200
20100107     0.000800     0.009300     0.004000     0.00000    -0.008500
20100108     0.004000     0.000100     0.003300     0.00000     0.002400
20100111    -0.001400    -0.002100     0.001300     0.00000    -0.004900
20100112    -0.002000    -0.013100    -0.010000     0.00000    -0.012100
20100113     0.002700     0.003400     0.008500     0.00000     0.003900
20100114     0.002800     0.000500     0.002400     0.00000    -0.001200
20100115    -0.001300    -0.003900    -0.011200     0.00000    -0.005200
20100119     0.004300    -0.001600     0.012600     0.00000     0.001300
20100120    -0.005900     0.002400    -0.009800     0.00000    -0.005600
20100121     0.004100    -0.011500    -0.017400     0.00000    -0.010100
20100122     0.005500    -0.008200    -0.021400     0.00000    -0.015300
20100125    -0.002100     0.003300     0.003700     0.00000     0.005400
20100126    -0.000800    -0.004600    -0.004500     0.00000     0.000000
20100127     0.002300     0.001600     0.005300     0.00000    -0.001500
20100128    -0.006600     0.004700    -0.011800     0.00000    -0.006700
20100129    -0.000400    -0.004400    -0.009700     0.00000    -0.012300
20100201    -0.002100     0.009100     0.013900     0.00000     0.013800
20100202    -0.004100     0.006700     0.012100     0.00000     0.004800
20100203     0.000900    -0.004000    -0.004900     0.00000     0.002300
20100204    -0.001500    -0.011800    -0.031400     0.00000    -0.015700
20100205    -0.000400    -0.000400     0.002900     0.00000     0.000300
20100208     0.000500    -0.003600    -0.007900     0.00000     0.000100
20100209     0.003200     0.005700     0.013300     0.00000     0.008800
20100210     0.002500     0.003000    -0.001700     0.00000     0.002000
20100211     0.007200     0.000800     0.011300     0.00000     0.009000
20100212     0.009600     0.001400    -0.000700     0.00000     0.005000
20100216    -0.002800     0.010200     0.017500     0.00000     0.008800
20100217     0.001100     0.001200     0.004900     0.00000     0.000100
20100218     0.001000     0.000000     0.006200     0.00000     0.001200
20100219     0.000500     0.004800     0.002800     0.00000    -0.002100
20100222    -0.000400     0.005800    -0.000500     0.00000     0.001400
20100223     0.002700    -0.009300    -0.012400     0.00000    -0.010400
20100224    -0.003500     0.005300     0.009400     0.00000     0.005200
20100225     0.002300     0.002800    -0.001300     0.00000     0.004800
20100226    -0.005500     0.003900     0.001300     0.00000     0.004100
20100301     0.012200     0.000700     0.012000     0.00000     0.011800
20100302     0.006200     0.001900     0.003200     0.00000     0.001300
20100303     0.001700     0.000900     0.000900     0.00000     0.000800
20100304     0.000900     0.002300     0.003700     0.00000     0.003600
20100305     0.004000     0.006100     0.014300     0.00000     0.008700
20100308     0.000900     0.002700     0.000200     0.00000     0.000900
20100309     0.002400    -0.000900     0.002100     0.00000     0.003800
20100310     0.000600     0.006800     0.005300     0.00000     0.003800
20100311    -0.000900    -0.001200     0.004300     0.00000    -0.000800
20100312     0.000300    -0.002800    -0.000200     0.00000     0.002800
20100315    -0.003100    -0.004800    -0.000200     0.00000    -0.006700
20100316    -0.001400     0.006000     0.007800     0.00000     0.003200
20100317     0.000600     0.003600     0.005700     0.00000     0.001000
20100318    -0.001700    -0.005700    -0.001000     0.00000    -0.005300
20100319    -0.006000    -0.006300    -0.006200     0.00000    -0.015200
20100322     0.008800     0.000000     0.006700     0.00000     0.008900
20100323     0.003400     0.003600     0.008000     0.00000     0.008300
20100324    -0.006400     0.008300    -0.006000     0.00000     0.004200
20100325    -0.004600    -0.002600    -0.002600     0.00000    -0.001500
20100326    -0.000800     0.003100     0.000600     0.00000     0.003400
20100329    -0.000700     0.001900     0.005900     0.00000     0.001600
20100330     0.002900    -0.004500     0.000400     0.00000    -0.001100
20100331    -0.004900     0.001600    -0.003600     0.00000    -0.001400
