 DATE      hour minute second       PRICE      SIZE
20100106    10 10 01    59.7300       200
20100106    10 10 01    59.7300       100
20100106    10 10 01    59.7400       100
20100106    10 10 02    59.7300       100
20100106    10 10 02    59.7300       100
20100106    10 10 02    59.7300       100
20100106    10 10 02    59.7400       100
20100106    10 10 02    59.7400       100
20100106    10 10 04    59.7500       656
20100106    10 10 04    59.7500      2000
20100106    10 10 04    59.7500       100
20100106    10 10 04    59.7500       600
20100106    10 10 04    59.7500       100
20100106    10 10 04    59.7500       600
20100106    10 10 04    59.7500       100
20100106    10 10 04    59.7500       100
20100106    10 10 04    59.7500       100
20100106    10 10 04    59.7500       100
20100106    10 10 04    59.7500       100
20100106    10 10 04    59.7500       100
20100106    10 10 04    59.7500       100
20100106    10 10 04    59.7500       100
20100106    10 10 04    59.7500       400
20100106    10 10 04    59.7500       100
20100106    10 10 04    59.7500       100
20100106    10 10 04    59.7500       100
20100106    10 10 05    59.7500       100
20100106    10 10 05    59.7500       300
20100106    10 10 06    59.7500       127
20100106    10 10 06    59.7500       100
20100106    10 10 06    59.7500       873
20100106    10 10 06    59.7500       100
20100106    10 10 06    59.7500       100
20100106    10 10 06    59.7500       100
20100106    10 10 06    59.7500       127
20100106    10 10 06    59.7500       100
20100106    10 10 06    59.7500       100
20100106    10 10 06    59.7500       100
20100106    10 10 06    59.7500       100
20100106    10 10 06    59.7500       100
20100106    10 10 06    59.7500       100
20100106    10 10 06    59.7500       100
20100106    10 10 06    59.7500       100
20100106    10 10 06    59.7500       100
20100106    10 10 06    59.7500       100
20100106    10 10 06    59.7500       100
20100106    10 10 06    59.7500       100
20100106    10 10 06    59.7500       100
20100106    10 10 07    59.7500       100
20100106    10 10 07    59.7500       100
20100106    10 10 09    59.7500       100
20100106    10 10 09    59.7500       100
20100106    10 10 09    59.7500       100
20100106    10 10 09    59.7500       200
20100106    10 10 09    59.7500       400
20100106    10 10 09    59.7500       100
20100106    10 10 10    59.7500       100
20100106    10 10 10    59.7500       300
20100106    10 10 11    59.7400       100
20100106    10 10 11    59.7400       100
20100106    10 10 14    59.7600       165
20100106    10 10 15    59.7400       100
20100106    10 10 18    59.6752       200
20100106    10 10 18    59.6746       100
20100106    10 10 19    59.7422       200
20100106    10 10 22    59.7600       200
20100106    10 10 22    59.7600       100
20100106    10 10 24    59.7600       100
20100106    10 10 24    59.7600       100
20100106    10 10 24    59.7550       300
20100106    10 10 25    59.7600       100
20100106    10 10 25    59.7700       100
20100106    10 10 25    59.7700       300
20100106    10 10 25    59.7700       100
20100106    10 10 25    59.7700       100
20100106    10 10 25    59.7700       100
20100106    10 10 25    59.7700       100
20100106    10 10 25    59.7700       100
20100106    10 10 25    59.7700       200
20100106    10 10 25    59.7600       100
20100106    10 10 25    59.7600       300
20100106    10 10 25    59.7600       300
20100106    10 10 25    59.7700       100
20100106    10 10 25    59.7700       100
20100106    10 10 25    59.7700       100
20100106    10 10 25    59.7700       100
20100106    10 10 25    59.7700       300
20100106    10 10 25    59.7700       300
20100106    10 10 25    59.7700       300
20100106    10 10 25    59.7650       200
20100106    10 10 25    59.7650       200
20100106    10 10 26    59.7800       100
20100106    10 10 26    59.7800       200
20100106    10 10 26    59.7800       100
20100106    10 10 26    59.7800       100
20100106    10 10 26    59.7700       200
20100106    10 10 26    59.7800       100
20100106    10 10 26    59.7800       100
20100106    10 10 26    59.7800       200
20100106    10 10 26    59.7800       100
20100106    10 10 26    59.7800       100
20100106    10 10 26    59.7800       200
20100106    10 10 26    59.7800       100
20100106    10 10 27    59.7900       100
20100106    10 10 27    59.7900       200
20100106    10 10 27    59.7900       200
20100106    10 10 27    59.7900       200
20100106    10 10 27    59.7900       500
20100106    10 10 27    59.7900       100
20100106    10 10 28    59.7899       200
20100106    10 10 28    59.7900       200
20100106    10 10 28    59.7800       100
20100106    10 10 31    59.7900       100
20100106    10 10 31    59.7800       100
20100106    10 10 31    59.7800       100
20100106    10 10 32    59.7800       100
20100106    10 10 34    59.7858       200
20100106    10 10 34    59.7900       100
20100106    10 10 34    59.7900       200
20100106    10 10 34    59.7900       100
20100106    10 10 35    59.7900       100
20100106    10 10 35    59.7900       100
20100106    10 10 35    59.8000       800
20100106    10 10 35    59.7899       200
20100106    10 10 36    59.7800      1100
20100106    10 10 36    59.7800       900
20100106    10 10 37    59.7800       500
20100106    10 10 37    59.7800      2500
20100106    10 10 37    59.7800       100
20100106    10 10 38    59.8000       100
20100106    10 10 38    59.7700       400
20100106    10 10 38    59.7700       100
20100106    10 10 38    59.7700       100
20100106    10 10 38    59.7800       100
20100106    10 10 38    59.7700       100
20100106    10 10 38    59.7700       100
20100106    10 10 38    59.7700       100
20100106    10 10 39    59.7700       100
20100106    10 10 39    59.7700       100
20100106    10 10 39    59.7700       200
20100106    10 10 39    59.7700       100
20100106    10 10 39    59.7700       200
20100106    10 10 39    59.7700       200
20100106    10 10 39    59.7700       300
20100106    10 10 40    59.7700       343
20100106    10 10 43    59.7800       400
20100106    10 10 43    59.7800       200
20100106    10 10 48    59.7800       100
20100106    10 10 48    59.7800       100
20100106    10 10 48    59.7800       100
20100106    10 10 49    59.7800       400
20100106    10 10 51    59.7800       100
20100106    10 10 51    59.7800       100
20100106    10 10 51    59.7800       100
20100106    10 10 56    59.8000       100
20100106    10 10 56    59.7958       635
20100106    10 10 56    59.7958       200
20100106    10 10 57    59.7800       200
20100106    10 10 57    59.7800       400
20100106    10 10 57    59.7800       100
20100106    10 10 57    59.7800       200
20100106    10 10 57    59.7800       100
20100106    10 10 57    59.7800       600
20100106    10 10 57    59.7800       100
20100106    10 10 57    59.7800       100
20100106    10 10 57    59.7800       400
20100106    10 10 58    59.7800       100
20100106    10 10 58    59.7800       100
20100106    10 10 58    59.7900       100
20100106    10 10 58    59.7900       100
20100106    10 10 59    59.7800       100
20100106    10 10 59    59.7800       300
20100106    10 11 02    59.7800       100
20100106    10 11 02    59.7800       200
20100106    10 11 02    59.7800       903
20100106    10 11 02    59.7800       400
20100106    10 11 02    59.7800       100
20100106    10 11 02    59.7800       100
20100106    10 11 02    59.7800       200
20100106    10 11 02    59.7800       400
20100106    10 11 03    59.7800       600
20100106    10 11 04    59.7800       100
20100106    10 11 17    59.7900       100
20100106    10 11 17    59.7900       100
20100106    10 11 17    59.7900       400
20100106    10 11 17    59.7900       100
20100106    10 11 17    59.7900       300
20100106    10 11 17    59.7900       400
20100106    10 11 17    59.7850       100
20100106    10 11 17    59.7850       100
20100106    10 11 17    59.7900       200
20100106    10 11 17    59.7800       100
20100106    10 11 17    59.7875       300
20100106    10 11 17    59.7875       100
20100106    10 11 17    59.7875       100
20100106    10 11 17    59.7900       100
20100106    10 11 17    59.7800       100
20100106    10 11 17    59.7900       100
20100106    10 11 20    59.7800       200
20100106    10 11 20    59.7900       100
20100106    10 11 21    59.7900       142
20100106    10 11 21    59.7800       150
20100106    10 11 22    59.7800       100
20100106    10 11 23    59.7800      1054
20100106    10 11 25    59.7900       100
20100106    10 11 26    59.7900       200
20100106    10 11 26    59.7900      1946
20100106    10 11 26    59.8000       100
20100106    10 11 26    59.8000       100
20100106    10 11 26    59.8000       100
20100106    10 11 26    59.8000       100
20100106    10 11 29    59.7900       100
20100106    10 11 29    59.7900       100
20100106    10 11 29    59.7900       100
20100106    10 11 29    59.7900       100
20100106    10 11 29    59.7900       100
20100106    10 11 29    59.7800       100
20100106    10 11 29    59.7900       100
20100106    10 11 29    59.7900       100
20100106    10 11 29    59.7800       300
20100106    10 11 29    59.7800       100
20100106    10 11 30    59.7800       200
20100106    10 11 31    59.7800      1700
20100106    10 11 32    59.7800       100
20100106    10 11 33    59.7800       400
