category change duration size
4 0 0 1
4 0 5e-05 0.65
4 0 0 1
4 0 1e-05 1
4 0 0 1
4 0 9.999996e-06 1
4 0 0 1
4 0 0 0.34
4 0 0.00026 0.1
4 0 6e-05 0.1
4 0 0.00049 1
4 0 0.00016 0.1
4 0 8e-05 0.36
4 0 0 0.64
4 0 0.00427 1
4 0 0.00859 1
4 0 0.08899 1
4 0 2.65852 2
4 0 9.999996e-06 1
4 0 0.00023 1
4 0 2e-05 1
4 0 2e-05 1
4 0 0 1
4 0 7e-05 2
4 0 0.00013 1
4 0 0.00011 2
4 0 0.00034 1
4 0 0.00116 1
4 0 0.04009 1
3 -0.005 0.22551 1
3 -0.005 0.00402 1
5 0.005 0.9719 4.43
3 -0.005 0.16464 0.03
5 0.0035 0.00351 0.03
5 0.0065 0.49896 1
4 0 0.11946 1
4 0 0.00015 1
4 0 9.999996e-06 1
4 0 8e-05 1
4 0 0.00057 1
6 0.01 3.08264 1
4 0 0 0.41
4 0 9.999996e-06 2.4
4 0 0 0.07
4 0 0.00034 1
4 0 1.06795 1
2 -0.01 1.592741 1
4 0 25.08909 1
6 0.01 8.414 1
4 0 3.09706 0.6
4 0 2.62672 50
5 0.01 0.01573 1
4 0 0.00011 0.42
4 0 1e-05 0.11
4 0 6e-05 1
4 0 0.00011 1
4 0 0.00053 1
3 -0.01 0.25878 1
4 0 0.01183 1
4 0 0.1032 1
4 0 0.06601 1
5 0.01 3.60071 1
4 0 5e-04 1
4 0 0.00011 1
4 0 1e-05 1
3 -0.01 1.06166 0.45
4 0 0.00904 1
5 0.01 4.19331 1
4 0 0.00012 1
4 0 33.80531 1
4 0 2.19904 1
4 0 1e-04 1
4 0 0.00056 2
4 0 0.00039 1
4 0 2.95858 1
6 0.01 4.69501 0.1
4 0 4e-05 0.32
4 0 0 0.01
4 0 9.999996e-06 1
4 0 0.00035 1
6 0.01 6.34989 1
4 0 0.00044 2
4 0 9.999996e-06 1
5 0.005 7.12767 1
5 0.005 1.44316 0.73
4 0 2e-05 1
4 0 9.999996e-06 0.46
4 0 9e-05 0.27
4 0 1e-05 0.54
6 0.01 0.19981 1
2 -0.01 0.49465 1
4 0 0 1
4 0 4e-05 1
4 0 1e-05 1
4 0 0.00022 1
4 0 0.00062 1
4 0 5e-05 1
3 -0.01 0.04427 0.05
4 0 0.00265 0.05
5 0.01 0.01913 1
3 -0.01 0.54508 0.05
4 0 0.00027 0.15
4 0 0.00022 0.05
4 0 0.00023 0.1
4 0 0.00148 0.05
4 0 0.0032 0.15
4 0 0.01137 0.11
4 0 5e-05 0.16
4 0 0.00018 0.08
4 0 0.48995 0.06
4 0 7e-05 0.05
4 0 0.00031 0.05
4 0 0.43098 0.25
5 0.0035 0.00425 0.25
5 0.004 4.92595 0.31
5 0.0025 1.9166 0.12
3 -0.01 6.404573 1.81
4 0 6.000002e-06 1
4 0 4.999994e-06 1
4 0 3.000001e-06 1
4 0 8.000003e-06 0.01
4 0 4.000001e-06 2
4 0 0 1
4 0 2.9e-05 0.82
5 0.005 9.3e-05 1
3 -0.005 5.000002e-06 0.18
4 0 1e-06 0.03
4 0 5.000002e-06 1
4 0 0.000152 0.1
4 0 7.000002e-06 0.1
4 0 0.000782 0.8
4 0 0.003331 0.75
4 0 0.131996 1
4 0 0.085371 1
4 0 2.942002 1
4 0 0.008322 2
4 0 3.201351 1
4 0 0.000371 1
4 0 3e-05 1
4 0 9.000003e-06 1
3 -0.0099 7.676484 0.22
5 0.0069 0.00838 0.22
5 0.003 0.48096 0.37
3 -0.0099 11.47755 0.14
5 0.0099 2.40419 1
2 -0.01 20.34323 1
4 0 6e-05 1
4 0 0.00043 1
4 0 1e-05 1
4 0 0 1
4 0 9.999996e-06 2
4 0 0 2
4 0 1e-05 1
4 0 9.999996e-06 1
6 0.01 9e-05 1
3 -0.005 6e-05 1
3 -0.005 0.00017 1
4 0 2e-05 1
4 0 2e-05 1
4 0 9.999996e-06 0.01
4 0 1e-05 0.49
4 0 4e-05 2.51
4 0 9.999996e-06 1
4 0 1e-05 1
4 0 2e-05 1
4 0 0.00021 1.83
4 0 0.00024 0.17
4 0 0 1
4 0 0 1
2 -0.01 0.00012 1
4 0 0.00011 1
6 0.0125 0.0136 1
3 -0.0025 0.08877 0.74
5 0.005 0.06301 1
2 -0.015 0.01098 1
6 0.01 1.95396 1
4 0 0.00018 3
4 0 0.14067 3
4 0 0.32728 0.03
4 0 0.00018 0.95
4 0 0.00092 3
4 0 0.00067 0.05
4 0 0.00228 0.01
5 0.007 4.34109 0.48
5 0.002 5.017707 2
3 -0.009 1.062387 0.78
4 0 4.248945 1
4 0 4.000001e-06 0.72
4 0 3.800001e-05 0.28
4 0 3.999994e-06 1
4 0 4.000001e-06 0.78
4 0 5.7e-05 2.41
4 0 3e-05 0.81
4 0 0.000375 0.01
4 0 0.000565 0.22
4 0 3.178344 2
4 0 9e-05 0.08
4 0 6.40588 1
4 0 7.09749 0.75
4 0 0 0.25
4 0 18.89033 0.1
5 0.0099 1.32733 1.5
5 1e-04 24.6459 0.35
3 -0.0056 0.26816 4
5 0.0056 5.22642 1
4 0 0 0.46
4 0 2e-05 0.65
4 0 0.00037 1
4 0 0 1
4 0 9.999996e-06 1
3 -0.005 0.00052 1
5 0.005 0 1
5 0.01 0.00671 1
4 0 0 0.45
4 0 9.999996e-06 1
4 0 0 1
4 0 1e-05 1
4 0 0 1
4 0 0 1
4 0 9.999996e-06 0.26
4 0 0 1
4 0 2.000001e-05 1
4 0 1e-04 1
4 0 0.00043 1
4 0 0.00011 1
4 0 0 1
4 0 0.00233 0.54
4 0 0.00187 0.65
4 0 0.00104 1
4 0 0.6366 1
1 -0.0265 2.65654 2
4 0 0.00059 2
4 0 0.00021 2
7 0.0265 8.999999e-05 1
4 0 1e-05 1
4 0 0.00011 1
4 0 0.00028 1
4 0 0 1
4 0 9.999996e-06 1
1 -0.0265 0.00053 1
7 0.0265 6e-05 1
1 -0.0265 0.00058 3
4 0 0.00326 1
6 0.0165 0.43319 1
4 0 0.18748 1
3 -0.0099 3.07853 0.01
3 -1e-04 0.00393 0.01
5 1e-04 0.00196 0.01
3 -1e-04 0.00311 0.01
6 0.01 4.38331 1
4 0 0.00018 1
4 0 0.00014 1
4 0 0 0.46
4 0 6.000001e-05 1
4 0 0.00463 1
4 0 0.10893 1
4 0 3.82759 1
5 0.01 7.06999 1
4 0 1e-05 1
3 -4e-04 11.30174 1.61
3 -0.0096 5.82315 1
4 0 0.00095 1
4 0 0.23782 1
4 0 2.16588 1
3 -0.005 0.56182 1
5 0.005 2.776958 0.09
4 0 0.529663 1
4 0 0.000532 1
4 0 4.000001e-06 1
4 0 0.000118 2
4 0 2.1e-05 0.91
5 0.01 6.791171 0.46
4 0 3.999994e-06 1
4 0 4.000001e-06 0.01
4 0 0.000341 4
4 0 0.000571 0.58
4 0 0 1
4 0 0 1
4 0 0 1
4 0 0.001458 1
6 0.01 8.069695 1
4 0 1e-04 2
4 0 0.00084 0.05
6 0.01 30.78475 1
4 0 12.23154 1
4 0 9.999996e-06 0.45
4 0 0 0.55
3 -0.005 6.123732 1
4 0 7.922498 1
5 0.005 6.30564 0.05
4 0 0 1
4 0 1e-05 1
4 0 0 1
4 0 3e-05 2
5 0.01 0.0607 1
4 0 3e-05 1
4 0 9.999996e-06 0.02
4 0 0 0.05
4 0 1e-05 0.02
4 0 0 0.45
4 0 0 0.01
4 0 9.999996e-06 1
4 0 0.00089 1
4 0 0.00068 5
5 0.0099 2.11081 1
3 -0.0099 4.33633 1
6 0.01 2.2633 1
4 0 0.39487 0.44
4 0 1e-05 0.02
4 0 0 0.54
4 0 2e-05 0.46
4 0 0.00032 3
5 1e-04 7.8119 0.03
3 -1e-04 0.00304 0.03
4 0 3.88673 2
5 0.01 6.89681 1
3 -0.005 1.5606 1
5 0.005 3.13181 1
4 0 0.34937 1
4 0 6.46348 1
4 0 1.648439 2
4 0 0.0044891 1
3 -0.0042 1.074641 2
3 -0.0058 0.766418 2
4 0 2.000001e-06 1
4 0 5.000002e-06 1
4 0 8.999996e-06 1
4 0 0 1.63
4 0 0.000182 1
4 0 0.00046 1
4 0 0.008185 0.78
5 0.01 0.319176 1
3 -0.01 9.780174 0.71
4 0 0.00018 1.29
4 0 9.999996e-06 2
4 0 0 1
4 0 1e-05 1
4 0 0 1
4 0 2e-05 1
4 0 0 1
4 0 9.999996e-06 0.01
4 0 0 1
4 0 0 1.99
4 0 9e-05 0.01
4 0 1e-05 0.22
2 -0.01 0.00037 0.01
4 0 5e-05 1
6 0.015 3e-05 1
3 -0.005 0.00012 1
2 -0.01 4e-05 0.96
6 0.01 0 1
4 0 0 1
4 0 0 1
2 -0.01 3e-05 0.03
6 0.01 9.999996e-06 1
4 0 0.05789 1
4 0 0.00606 1
2 -0.01 0.81897 1
4 0 1e-05 1
4 0 4e-04 1
4 0 3e-05 1
4 0 9.999996e-06 0.29
4 0 9e-05 0.5
4 0 0.00253 0.21
4 0 0.00635 0.79
4 0 2.46347 1
4 0 1e-05 1
4 0 9e-05 0.01
4 0 0.00011 0.01
4 0 0.14745 1
4 0 2.25928 1
3 -0.01 4.94161 1
4 0 2e-04 1
2 -0.01 0.02971 0.82
4 0 1e-05 1
4 0 0.00077 1
4 0 0.00323 0.18
4 0 0.0274 1
3 -0.0099 42.80361 0.5
5 0.0049 15.5017 1
5 0.0013 9.71373 1.55
5 0.0022 21.7637 0.22
3 -0.0085 3.74159 0.08
5 0.006 1.54902 5.3
5 0.004 0.00052 1
4 0 0 0.45
4 0 9.999996e-06 0.13
4 0 0 1
4 0 1e-05 1
4 0 0 1
4 0 9e-05 1
4 0 0 1
4 0 2e-05 1.42
4 0 1e-04 0.58
4 0 0.02222 1
4 0 14.77496 1
4 0 5.1435 1
4 0 0.00016 1
4 0 0.00044 1
4 0 3e-05 1
4 0 0.00516 0.01
4 0 1.99854 1
6 0.01 7.34923 0.19
4 0 1.44978 1.45
4 0 0 0.55
4 0 4.000001e-05 0.45
4 0 0.00031 0.47
4 0 1e-05 0.45
4 0 9.999996e-06 0.08
4 0 3e-05 0.92
4 0 0.00059 0.63
4 0 0 0.37
4 0 0.11709 1
5 0.01 9.49639 1
4 0 0.00202 2
4 0 0.00571 1
3 -0.001 2.91009 0.32
2 -0.019 9.64843 0.66
5 0.005 0.01112 0.66
6 0.015 23.86204 0.01
4 0 0.93254 1
3 -0.005 1.01317 1
5 0.005 2.06401 1
4 0 0.00016 2
3 -0.01 8.08918 0.01
4 0 0.36412 1
4 0 9.999996e-06 1
4 0 0 1
4 0 0.00036 0.01
4 0 0 1
4 0 1e-05 1
4 0 0 0.99
4 0 0.00011 3.84
4 0 0.00016 15.17
4 0 0.00023 1
4 0 0.00659 1
3 -0.005 0.0124 4
3 -0.005 0 1
4 0 1e-05 1
4 0 6.999999e-05 1
4 0 0 0.6
4 0 7e-05 1
4 0 0 0.4
4 0 1e-05 1
4 0 0 1
5 0.005 0.00012 2
4 0 2e-05 1
3 -0.005 1e-05 1
4 0 0.00013 0.92
4 0 4e-05 0.08
4 0 0.00861 2
2 -0.01 0.04702 1
4 0 0.01191 0.02
7 0.02 0.02396 1
1 -0.02 0.00148 1
6 0.01 5.25568 2
4 0 0 1
4 0 3e-05 2
4 0 2e-05 10
4 0 1e-04 2
4 0 3e-05 2
4 0 2e-04 2
4 0 0.00034 1
4 0 0 1
4 0 0.00012 1
4 0 0.00012 1
4 0 3e-05 1
4 0 9e-05 1
4 0 0.00048 5
4 0 0.00063 1
4 0 0.01774 1
3 -0.005 0.09957 1
5 0.005 0.1853 1
4 0 1.82144 1
4 0 0.34059 1
4 0 0.00167 1
4 0 4.8393 4
4 0 1e-05 2
4 0 0 1
4 0 0.00052 1
4 0 8.000001e-05 2
4 0 0.00037 1
6 0.01 0.77852 0.46
4 0 1e-05 0.8
4 0 0 0.74
4 0 0.00041 1
4 0 9.999996e-06 1.55
4 0 0.00014 1
1 -0.02 10.7467 0.1
5 0.0082 13.23385 4
3 -0.0082 0.716801 0.9
4 0 2.2e-05 0.1
4 0 1.181086 0.11
4 0 4.7e-05 0.1
4 0 7.5e-05 0.02
4 0 6.899999e-05 0.02
4 0 0.000601 0.1
4 0 0.000142 0.6
4 0 8.2e-05 0.1
4 0 0.001329 0.89
4 0 5.000002e-06 1
4 0 3.000001e-06 1
4 0 5.000002e-06 1
4 0 2.699999e-05 0.08
4 0 8.000003e-06 0.02
4 0 0.000112 0.96
3 -0.01 0.00017 0.1
4 0 0.000391 1
4 0 1e-06 1
4 0 5.999995e-06 1
4 0 2.000001e-06 1
4 0 1.8e-05 1
4 0 0.000194 1
4 0 0.000313 1
4 0 0.002591 1
4 0 0.000453 0.08
4 0 0.007596 1
2 -0.01 0.027683 1
6 0.02 0.03382 1
4 0 0.002886 1
2 -0.02 0.072782 1
4 0 8.000003e-06 1
4 0 0.000931 1
4 0 0.001707 1
4 0 0.000542 1
2 -0.01 0.107995 1
5 0.005 0.096577 1
4 0 21.35895 0.01
4 0 0.00362 0.02
4 0 3.44626 0.96
4 0 0.00156 0.01
4 0 0.01852 0.99
3 -0.005 23.60992 3.52
4 0 4e-05 0.01
4 0 9.999996e-06 1.47
4 0 0 1
4 0 1e-05 0.01
4 0 0 0.01
4 0 3e-05 0.91
4 0 0.00027 1
4 0 9.999996e-06 1
4 0 2e-05 1
4 0 0.00053 1
3 -0.01 0.00658 1
4 0 22.58205 1
4 0 0.00044 1
4 0 0 1
4 0 0.00011 1
4 0 0.00064 1
2 -0.01 0.09257 1
4 0 9.999996e-06 1
4 0 2e-05 0.01
4 0 0.9155 0.49
4 0 9.999996e-06 1
4 0 0 1
4 0 0 1
4 0 0.00019 1
2 -0.01 0.04501 1
6 0.01 13.52102 0.01
4 0 1e-05 0.99
4 0 0.00012 0.01
4 0 0.00038 0.07
4 0 0.01103 4
4 0 0.00039 2
4 0 7.92205 0.03
4 0 0 0.03
4 0 1e-05 1
4 0 0 0.11
4 0 3e-04 1.03
4 0 3e-05 1
4 0 1e-05 0.9
4 0 2e-05 2
4 0 0 1.03
4 0 2e-05 0.03
4 0 4e-05 1
4 0 1e-05 1
4 0 9.999996e-06 2.93
4 0 3e-05 0.99
4 0 3e-05 0.44
4 0 0 1
4 0 2e-05 1
4 0 1e-05 1.5
4 0 2e-05 2
4 0 2e-05 0.11
4 0 0.00023 1
4 0 3e-05 1
6 0.01 0.00097 1
2 -0.01 0.00015 2
4 0 0.11532 1
4 0 0.07548 1
2 -0.01 5.48924 1
4 0 4.49748 1
6 0.01 1.85676 0.11
4 0 0 1
4 0 0.00064 1
4 0 0.00018 1
4 0 0.00022 1
4 0 0.00033 0.56
4 0 0.00014 1.44
4 0 9.999996e-06 0.56
4 0 4e-04 2
4 0 0.00024 2
4 0 0.04027 1
4 0 0.05559 1
2 -0.01 3.51776 1.13
5 0.0028 15.2918 0.03
5 0.0038 21.44913 1.5
5 0.0077 0.72398 0.55
2 -0.0134 0.07641 0.4
5 1e-04 0.00287 0.5
3 -0.001 1.37153 1
4 0 1e-05 2
4 0 0 1
4 0 9.999996e-06 1
4 0 0.00032 1
4 0 1e-05 1
4 0 0.00053 1
4 0 0 0.01
3 -0.01 0.00021 1
5 0.01 0.00422 1
3 -0.005 0.00784 1
5 0.005 0.00262 1
3 -0.01 0.03244 0.8
4 0 3e-05 0.03
4 0 0.00012 0.96
4 0 0.00022 0.01
2 -0.01 6.50703 1
4 0 0 1
4 0 9.999996e-06 1
4 0 0 1
4 0 0.00035 0.41
3 -0.01 4.52776 0.18
5 0.005 0.00234 0.18
5 0.005 20.4587 1
4 0 5.2e-05 2
4 0 6.000002e-06 1.2
4 0 0.000138 1
4 0 0.000113 2
4 0 0.00011 2
4 0 0.000194 2
4 0 8e-05 0.8
5 6e-04 7.867901 0.25
7 0.0764 4.02138 2
4 0 0.00022 1
4 0 0.00132 1
1 -0.067 9e-05 1.5
4 0 0 0.5
7 0.067 1e-04 3
1 -0.067 0.00034 2
7 0.067 0.00136 1
1 -0.067 9e-05 0.5
4 0 9.999996e-06 1
4 0 0 0.01
4 0 0 0.06
4 0 1e-05 1
4 0 0 1
4 0 0.00032 1
4 0 0.00013 1
7 0.067 0.00013 1
1 -0.067 0.00048 1
4 0 1e-04 1
7 0.067 0.00048 1
1 -0.077 3.67244 0.6
6 0.01 6.16909 0.63
2 -0.01 0.3671 0.4
4 0 0.00014 1
4 0 5e-05 1
4 0 9.999996e-06 1
4 0 4e-04 1
3 -0.01 12.33455 0.69
4 0 0.00031 1
4 0 0.00019 0.31
4 0 5e-05 0.31
4 0 0.00025 1
4 0 0 1
4 0 1e-05 1
4 0 0 1
4 0 0 1
4 0 0 0.08
4 0 0.0015 0.92
4 0 0.00018 0.69
2 -0.01 0.50606 1
4 0 9.999996e-06 1.02
4 0 3e-05 0.48
4 0 0 1
4 0 1e-05 1
4 0 0 1
4 0 0.00037 1
2 -0.01 0.00037 1
6 0.01 0.00016 1
2 -0.01 6.999999e-05 1
4 0 0 0.5
4 0 1e-05 0.5
4 0 9.999996e-06 1
4 0 4.000001e-05 1
4 0 0 1
4 0 1e-04 1
3 -0.01 0.00305 1.5
4 0 0 0.5
4 0 6e-05 0.5
4 0 0.93637 0.1
4 0 0 0.05
4 0 9.999996e-06 0.85
4 0 0.00016 3
4 0 9.999996e-06 1
2 -0.01 9.04472 0.1
4 0 0.00044 0.1
4 0 0.95424 1
4 0 6.000001e-05 1
4 0 0 1
4 0 8e-05 1
4 0 0.00028 0.8
2 -0.01 0.48669 1
4 0 1e-05 1
4 0 0.00045 1
4 0 0.00094 1
3 -0.01 0.10664 0.01
4 0 0 1
4 0 0.00012 1
3 -1e-04 0.16783 1
2 -0.0115 0.82837 1
6 0.0116 14.4082 0.43
3 -0.0073 5.613488 0.01
5 0.0073 2.63295 0.31
4 0 0 1
4 0 1e-05 2
4 0 9.999996e-06 0.37
4 0 0.00014 1.63
4 0 0.00023 1
4 0 3e-05 1
4 0 2e-05 1
4 0 7e-05 1.63
4 0 0.00012 1
4 0 3e-05 1
4 0 2e-05 0.63
4 0 3e-05 0.37
4 0 0.00012 0.37
4 0 0.00241 1.26
4 0 9.999996e-06 0.74
4 0 0.00399 2
4 0 0.0818 1
7 0.0359 1.63203 1
4 0 0.00023 1
1 -0.0359 0.06192 1
4 0 0.00019 2
4 0 9.999996e-06 1
4 0 0.00034 2
4 0 0.00039 2
4 0 0.29503 0.21
4 0 7e-05 0.12
4 0 0.00023 0.11
5 0.01 1.67153 1
4 0 8.000001e-05 2
4 0 0.00061 1
6 0.01 5.60536 1
6 0.01 3.50062 1
4 0 2e-05 1
4 0 0.00011 1
2 -0.01 21.9085 0.1
4 0 0.00054 0.1
5 1e-04 2.58631 2.5
3 -1e-04 0.83302 1
4 0 9.999996e-06 0.01
4 0 0 3.04
4 0 0.00011 1
4 0 2e-05 0.8
2 -0.01 0.0051 1
4 0 9.999996e-06 1
4 0 0 1
4 0 0.00013 2
4 0 2.000001e-05 1
3 -0.01 0.00378 1
4 0 0 1
4 0 0.00012 1
5 0.01 0.00484 65.15
4 0 0.00061 2
4 0 1e-05 0.1
4 0 1e-05 1
4 0 8.999999e-05 0.1
4 0 0.00013 2
4 0 6.000001e-05 1
4 0 6.999999e-05 0.9
4 0 0.03746 1
2 -0.02 0.03844 1.5
4 0 9.999996e-06 1
4 0 0 0.5
4 0 0.02857 1
4 0 0.00036 1
4 0 0.06112 1
2 -0.01 0.01121 0.5
6 0.01 1.97452 2
4 0 0.99495 0.1
4 0 0.72324 0.01
2 -0.01 8.293988 1
6 0.01 12.30826 0.23
4 0 5e-05 0.77
4 0 0 0.06
4 0 0.00037 1
4 0 1e-05 0.17
4 0 2e-05 1
4 0 1e-05 1
4 0 6.999999e-05 1
4 0 2e-05 1
4 0 4.000001e-05 1
4 0 2e-05 0.1
4 0 9.999996e-06 0.1
4 0 0.00043 1
4 0 1e-05 0.17
4 0 0 0.83
4 0 4e-05 1
4 0 8e-05 0.9
4 0 3.44716 0.1
4 0 5.09974 0.2
4 0 0.23345 1
4 0 0.00077 1
3 -1e-04 1.3448 1
5 1e-04 0.00053 0.9
4 0 0 0.06
4 0 9.999996e-06 0.04
4 0 8e-05 2
4 0 0 0.96
4 0 1e-05 2
4 0 9.999996e-06 1
4 0 0.00014 1
4 0 2e-05 0.1
4 0 3e-05 1
4 0 9.999996e-06 1
4 0 3e-05 0.1
4 0 2.02132 2
4 0 9.999996e-06 3
4 0 0.00033 2
4 0 1e-05 1
4 0 0.00045 1.09
4 0 0.00014 0.91
6 0.01 0.90142 1
4 0 0.83752 1
4 0 0 2
4 0 0 0.82
4 0 0 1
4 0 9.999996e-06 1.31
4 0 0.00035 2
4 0 1e-04 0.18
4 0 0.00014 2
4 0 3.47651 1
4 0 0.00032 1
3 -0.0059 2.08191 2.14
5 0.0059 0.9432 0.66
2 -0.01 5.92722 9.09
6 0.01 2.51715 0.1
4 0 3e-05 0.9
4 0 1e-05 1
4 0 0.00035 2
2 -0.01 0.00096 1
6 0.01 0.00106 1
2 -0.01 0.00246 1
4 0 0.01073 2
4 0 0.20639 1
4 0 2.20557 1
5 0.0025 0.00045 1
3 -0.0025 0.00468 1
6 0.01 0.21407 1
4 0 3e-05 2
4 0 1e-05 1
4 0 0 10
4 0 0.00061 1
4 0 0.00017 2
4 0 1e-05 8
2 -0.01 0.00104 3
6 0.01 0.00021 2
2 -0.01 0.00225 1
6 0.01 0.02203 1
4 0 9.999996e-06 0.1
4 0 0 0.9
4 0 0.62645 1
4 0 0.5186 3
4 0 6.999999e-05 7
4 0 1e-05 1
4 0 0.00069 12
4 0 0.00024 1
2 -0.01 0.00012 2
4 0 0.00036 6.37
4 0 0.12011 1
5 0.005 3.08563 2
5 0.005 0.96601 1
4 0 1e-05 2
4 0 0.00018 0.1
4 0 3e-05 0.1
2 -0.01 0.00192 1
4 0 0.00295 1
4 0 0.83354 32.63
4 0 0 1
4 0 1e-05 1.95
4 0 2e-05 0.05
4 0 0 1.5
4 0 9.999996e-06 2
4 0 0 1
4 0 3e-04 1
4 0 0 0.77
4 0 1e-05 1
4 0 1e-05 2
4 0 9.999996e-06 3.2
4 0 1e-05 0.23
4 0 3e-05 0.8
4 0 0.00048 0.88
4 0 4e-05 0.12
2 -0.01 0.00158 1
4 0 9.999996e-06 1
4 0 0 1
4 0 0 1
4 0 1e-05 1.5
4 0 0 1
4 0 9.999996e-06 1
4 0 0 1
4 0 0 0.5
4 0 1e-05 0.5
4 0 0.00012 0.37
4 0 0.00011 0.17
4 0 9.999996e-06 0.83
4 0 0 0.63
4 0 1e-05 1
4 0 0 1
5 0.005 0.00066 1
2 -0.01 0.02013 1
5 0.005 0.02461 1
3 -0.01 0.02623 1.5
4 0 0 1
4 0 1e-05 1
4 0 0 1
4 0 4e-05 1
4 0 0.00012 1
2 -0.01 8.000001e-05 1
4 0 0.00038 1
6 0.01 9e-05 1
4 0 0 1
1 -0.02 6.999999e-05 1
4 0 0.00017 1
6 0.01 0.00154 1
4 0 8e-05 1
4 0 8.597332 0.23
3 -0.005 1.742034 1
5 0.005 2.799244 0.07
4 0 0 1
4 0 9.999996e-06 0.81
4 0 0 0.06
4 0 3e-05 0.73
4 0 0.00011 0.04
4 0 0 1
4 0 9.999996e-06 2
4 0 0.00011 1
4 0 3e-05 0.1
4 0 7e-05 1
4 0 1e-04 1
4 0 0.00014 1
4 0 0 2.04
4 0 0.00046 2
6 0.01 0.00179 0.1
2 -0.01 0.00012 1
5 0.005 0.19793 1
3 -0.005 2.42937 0.1
3 -0.005 15.57071 1
3 -0.005 10.96973 0.3
4 0 0.0063 1
4 0 2.64285 1
4 0 1.35413 0.47
4 0 10.03142 0.23
4 0 0.00014 1
4 0 1.5353 1
4 0 0.00128 22.72
4 0 0.004 2
4 0 0.0117 1
4 0 0.08794 1
4 0 0.05855 1
4 0 4.314588 1
4 0 2.500019e-07 0.19
4 0 6.03159 0.75
5 0.005 9.046412 0.6
5 0.0049 9.30215 0.05
5 1e-04 0.05884 0.9
4 0 0 0.9
4 0 9.999996e-06 1
4 0 0 0.2
4 0 1e-05 0.8
4 0 9.999996e-06 0.06
4 0 0.00013 0.15
4 0 1e-05 1
4 0 9.999996e-06 2
4 0 1e-05 0.86
4 0 8e-05 2
4 0 1e-05 1
4 0 8e-05 1
4 0 9e-05 1
4 0 0.00018 1
4 0 3e-05 1
4 0 1e-04 1
4 0 2e-05 1
2 -0.01 0.00075 1
4 0 0.00116 1
6 0.01 0.00372 1
6 0.01 8.86201 1
2 -0.01 9.999996e-06 1
6 0.01 0.00014 1
4 0 0 1
2 -0.01 0.00092 1
6 0.02 0.01231 0.1
4 0 0.00016 0.1
3 -0.01 0.00115 1
5 0.0025 0.1803 1
5 0.0025 2.40852 1
4 0 0.21678 2
3 -0.005 4.78434 1
5 0.01 0.0132 1
4 0 0.00019 1
4 0 2e-05 0.1
4 0 3e-05 0.1
4 0 1e-05 0.8
4 0 9.999996e-06 0.2
4 0 0.00141 1
6 0.01 0.01682 0.04
2 -0.01 0.0084 2
4 0 0.00336 1
4 0 0.00743 1
4 0 0.08326 2
4 0 0.09841 1
4 0 0.23252 1
4 0 6.44463 2
5 0.0025 0.00046 2
3 -0.0025 0.00546 1
5 0.005 6e-05 1
4 0 2.10924 1
4 0 0.00051 2.87
4 0 0.00052 4.15
3 -0.005 0.01201 1
4 0 0.02055 0.98
4 0 3.50135 0.66
5 1e-04 0.00159 0.66
3 -1e-04 4.2379 1
5 0.005 0.58944 4
5 0.005 0.0062 1
4 0 8.999999e-05 2
4 0 1e-04 2
2 -0.01 0.00256 1
4 0 0.00997 1
4 0 1.02499 1
5 0.009 1.280723 0.1
3 -0.009 3.818915 1
4 0 2.370723 1
4 0 5.758009 1
4 0 1e-05 1
4 0 0 1
4 0 9.999996e-06 8
4 0 0 2
4 0 0 2
4 0 1e-05 1
4 0 0.00011 1
4 0 2e-05 0.61
4 0 0 0.01
4 0 9.999996e-06 1
4 0 0.00035 1
4 0 0.00027 0.34
4 0 0 1
4 0 0 2
4 0 4e-05 2
3 -0.01 0.14866 9
4 0 0 0.55
4 0 3e-05 0.45
4 0 1e-05 1
4 0 0 1
4 0 0.00036 1
4 0 1e-05 1
4 0 9.999996e-06 1
4 0 1e-05 1
4 0 2e-05 1
4 0 0 1
2 -0.01 0.00016 1
6 0.01 0.00034 1
2 -0.01 2e-05 0.87
2 -0.01 13.38249 0.6
4 0 2e-04 1
4 0 9.999996e-06 1
4 0 1e-05 1
4 0 2e-05 1
4 0 6e-05 0.2
4 0 2e-05 0.2
4 0 0.00043 1
3 -0.01 0.00121 1
4 0 0.00014 0.1
4 0 0.0039 1
4 0 0.01028 1
4 0 0.04426 1
4 0 0.12069 1
4 0 1.86806 1
4 0 9.999996e-06 1
4 0 0 1
4 0 0 1
4 0 1e-05 1
4 0 0 1
4 0 0 1
4 0 0.00015 0.9
4 0 1e-05 1
4 0 6.999999e-05 0.1
4 0 0.00024 0.05
2 -0.01 0.00016 0.13
4 0 1.99525 0.81
5 1e-04 0.00164 0.81
3 -1e-04 4.45783 1
4 0 0.00031 0.87
4 0 0 1
4 0 0 1
4 0 1e-05 0.13
4 0 0.00024 0.87
4 0 0 0.94
4 0 0.00021 0.06
4 0 0.00044 0.01
4 0 2e-05 0.01
4 0 3e-05 0.19
4 0 0 1
4 0 0 1
4 0 0.00792 1
3 -0.01 0.3721 0.1
4 0 0.12692 1
4 0 0.00039 0.9
4 0 0.00048 1.1
4 0 0 0.9
1 -0.02 3.01519 0.42
4 0 6.1056 0.11
7 0.02 7.19334 0.01
1 -0.02 0.87189 0.15
4 0 8.784032 1
7 0.02 2.723172 2
4 0 5.000002e-06 1
4 0 2.7e-05 1
